event_id,amplitude,med_freq,duration,energy,mean_freq
20180201T000212Z,8.265230151237855e-06,8.7890625,2.151989,8.896397121657983e-13,8.919793812019764
20180201T000343Z,1.5047387625516873e-05,34.375,2.001989,3.35453453180083e-12,32.06183550972362
20180201T000355Z,1.7044796986158938e-05,5.859375,1.321989,3.5953297476223154e-12,6.278133203271512
20180201T000430Z,4.1359111822656505e-06,15.0390625,0.901989,3.032923125585852e-13,15.998927282580993
20180201T000624Z,3.190963144894842e-06,11.71875,0.571988,1.7155880344949706e-13,17.320110979540672
20180201T000635Z,4.096574977062919e-06,5.46875,0.771989,2.1294331916797094e-13,7.409617080730069
20180201T000650Z,2.886458243606318e-05,36.9140625,1.561988,1.0419066018156172e-11,35.24909168783527
20180201T000716Z,6.983965238861737e-06,9.375,2.051988,7.786929254895689e-13,11.5605487585862
20180201T000739Z,3.1022883820201114e-06,8.59375,0.751988,1.6623695483987237e-13,15.027094509088318
20180201T000757Z,2.282816658800679e-05,35.9375,4.071988,7.296598857766718e-12,34.178094714959855
20180201T000812Z,1.9414046826878073e-05,38.28125,0.981988,4.1241448670952474e-12,36.03421915209203
20180201T000836Z,6.079149952123391e-06,4.1015625,2.121988,5.257012432940594e-13,4.146699222242729
20180201T000849Z,4.670154514472269e-06,33.203125,1.541989,3.680982681336479e-13,32.04372224627141
20180201T000909Z,5.344306571553661e-06,30.46875,0.251988,5.140267762477233e-13,29.25227734621915
20180201T000926Z,8.37263204818204e-06,8.984375,4.641989,7.856488191166627e-13,12.604862773428156
20180201T000956Z,3.189532789420913e-06,1.953125,1.021989,2.0969773778675403e-13,15.165216893841404
20180201T001003Z,4.873472082631919e-06,3.125,1.001989,2.9590113398618995e-13,3.570918414203262
20180201T001019Z,3.5790849561326155e-06,0.78125,0.651989,1.9779617693670342e-13,3.00461173396208
20180201T001048Z,1.049767713540652e-05,1.171875,0.751988,1.7025951835387499e-12,4.502199729245741
20180201T001116Z,4.185892863011624e-06,5.2734375,0.971988,3.031562117401957e-13,6.74740471928321
20180201T001152Z,3.5024030209712514e-05,14.6484375,17.561989,2.1607130598108453e-11,13.709556182807408
20180201T001236Z,2.941756109719835e-06,1.5625,11.511989,1.5808834829610954e-13,6.325428303066949
20180201T001314Z,3.863290081379117e-06,11.71875,1.291989,3.0109126466697824e-13,14.305224411225748
20180201T001324Z,4.585070366742398e-06,18.9453125,0.911988,3.828986484334585e-13,21.986251093450377
20180201T001334Z,4.62475457611412e-06,10.15625,14.561989,2.8597306436213087e-13,9.416035335367246
20180201T001407Z,9.685200638712765e-06,31.640625,0.831988,1.6105443941561691e-12,30.796715587134884
20180201T001455Z,3.234504375360186e-06,2.9296875,2.131988,2.096803730444714e-13,4.499762103600529
20180201T001513Z,3.3453020384081093e-06,1.5625,1.181989,2.100715771979301e-13,13.330682053562697
20180201T001532Z,1.2630217006863389e-05,6.8359375,3.041989,2.8062211528664437e-12,7.3808837034740975
20180201T001547Z,3.604058205665822e-06,0.78125,5.271989,1.52288539964161e-13,3.1852808362437575
20180201T001615Z,7.399335325499307e-06,37.890625,0.831989,6.369904558904529e-13,32.0789431615471
20180201T001659Z,6.9872912496827805e-06,3.3203125,2.251988,7.075740244683806e-13,3.9412323494149346
20180201T001753Z,2.1321503167255994e-05,32.421875,8.501989,4.8332147204291474e-12,32.08450763315569
20180201T001843Z,4.5517413444346135e-06,15.234375,0.251989,2.4893044661049884e-13,16.970256977645022
20180201T001854Z,2.454189130654879e-06,21.2890625,0.101989,1.3077511156767633e-13,20.079839330865873
20180201T001956Z,5.701318626151662e-06,3.90625,1.981989,5.39903440989359e-13,4.433389655729361
20180201T002023Z,5.980056716185948e-06,32.2265625,1.071988,6.14632953407451e-13,30.014255604053787
20180201T002034Z,6.704971394349045e-06,8.0078125,1.651988,6.392621412339133e-13,8.553242865311434
20180201T002049Z,6.13304026070078e-06,20.1171875,1.211989,4.724194556251249e-13,20.571721471640473
20180201T002140Z,3.380285691614281e-06,4.4921875,1.331988,1.3614943040424405e-13,13.413178938818891
20180201T002149Z,2.747830765644013e-06,2.1484375,0.991989,1.8806932142967705e-13,3.8962641337192547
20180201T002202Z,3.298093053736844e-06,12.5,0.961989,1.290384433991588e-13,13.910196757235616
20180201T002217Z,1.3480576756759471e-05,25.0,8.841988,2.977927122417937e-12,21.18034900245811
20180201T002256Z,3.492311397261315e-06,0.9765625,0.951988,1.3457362777234222e-13,12.823671040753375
20180201T002303Z,5.319967583884892e-06,3.515625,4.991989,4.62985402464264e-13,4.129344869932858
20180201T002320Z,4.0268997537349194e-06,34.9609375,0.891988,2.5991767668194696e-13,30.140502528469387
20180201T002331Z,3.0643841560654286e-06,6.8359375,0.611988,1.9785151746958225e-13,15.103599600367618
20180201T002339Z,4.3051133568684775e-06,19.3359375,13.521989,3.0653880191335366e-13,19.36992187048865
20180201T002402Z,4.3055138456478555e-06,10.3515625,0.561989,2.358236706725171e-13,11.839211773982914
20180201T002435Z,2.9789120719733067e-05,2.1484375,1.521988,9.3801901885522e-12,17.491697234631076
20180201T002516Z,8.841221887113203e-06,26.3671875,0.861989,1.2472358536931739e-12,25.708122616663747
20180201T002531Z,5.614033159136654e-06,9.9609375,3.961989,4.410254847318882e-13,11.48851336322962
20180201T002548Z,3.609860989082449e-06,26.7578125,0.711988,1.716128866064151e-13,21.38443686257147
20180201T002555Z,1.4251160392669926e-05,11.1328125,13.701989,3.1881770613935698e-12,12.658962593159721
20180201T002618Z,3.621834661870567e-06,34.5703125,0.621988,3.148187780107766e-13,30.753829092391342
20180201T002627Z,5.937130300383586e-06,1.171875,6.181989,5.836785044938195e-13,4.468833344583728
20180201T002645Z,6.024514761490016e-06,7.03125,0.241989,7.222986879521879e-13,12.968937252041217
20180201T002720Z,2.9238500032603102e-06,18.75,0.711988,1.275710679209211e-13,18.05013072782406
20180201T002734Z,2.6773869373198497e-06,5.46875,2.151988,1.5513916480348925e-13,14.249243413628792
20180201T002748Z,2.3970704808405302e-06,1.171875,0.421988,1.273520366947614e-13,3.4216006865435773
20180201T002843Z,2.4821438448576153e-05,13.0859375,17.831989,8.454458812920457e-12,16.02750978105511
20180201T002910Z,4.817305585344467e-05,37.109375,1.551988,2.9409459880539484e-11,35.57759396436535
20180201T002931Z,5.247397040149455e-06,4.6875,0.541988,3.91634630132828e-13,4.718340073207852
20180201T002959Z,4.0030984053534456e-06,22.65625,0.731989,2.759206927960088e-13,21.27502375557048
20180201T003016Z,2.368933775288622e-06,15.234375,0.761989,1.2907465769936146e-13,14.949784775047156
20180201T003030Z,3.578839106241306e-05,26.171875,2.901989,1.3873876369804524e-11,25.8363213815066
20180201T003116Z,4.203798363772793e-06,3.3203125,1.331989,3.0544118909901645e-13,4.157028866519326
20180201T003158Z,3.692705528374397e-06,12.6953125,1.111989,1.7796013217987577e-13,14.634268809124972
20180201T003246Z,2.338356911699357e-06,0.9765625,1.001989,7.237227066612006e-14,3.978602873472285
20180201T003255Z,4.296241968014847e-06,24.4140625,2.751989,3.4499188993224584e-13,23.505796068836794
20180201T003324Z,3.0768523705763374e-05,10.9375,9.981989,1.4007943196037295e-11,14.153049194866835
20180201T003356Z,2.0351159353587524e-06,1.3671875,0.751989,8.025745336727761e-14,6.266799291292209
20180201T003403Z,2.8472713411825525e-06,27.5390625,0.711989,1.4450206964120466e-13,25.617445164968576
20180201T003520Z,2.6168326785163625e-06,0.9765625,1.691988,7.930874400723557e-14,4.351144510773834
20180201T003607Z,3.89214661414865e-06,3.125,0.921989,2.0191599482273082e-13,13.267370162658272
20180201T003617Z,1.7049776478466229e-06,0.78125,1.211988,4.5801675043710656e-14,2.1661276144598633
20180201T003624Z,2.7127269907157773e-06,17.96875,0.741989,1.307878832500509e-13,16.652508004102415
20180201T003652Z,4.138631884393495e-06,10.546875,1.751988,2.942809352906959e-13,11.572290987348763
