event_id,R_baz,R_rad,R_corr,P_baz,P_rad,P_corr,N
20180212T000159Z,93.60000000000001,5.0874361239029895,0.26292529076148374,79.2,2.086701861934038,0.0763113493541408,3.0
20180212T002055Z,36.0,16.0,0.035961840266392105,288.0,1.2539941451294703,0.09779801983508082,3.0
20180212T002145Z,273.6,2.6918003852647128,0.2000457558269917,72.0,1.4242516540045356,0.35764778989487,3.0
20180212T002506Z,93.60000000000001,16.0,0.0356994213662789,86.4,0.7535821694056161,0.03876772070992599,3.0
20180212T004159Z,79.2,0.8558976573957302,0.08037434745655458,86.4,16.0,0.09191183967002038,3.0
20180212T010726Z,180.00000000000003,16.0,0.029693435007203853,79.2,16.0,0.0906652852033797,3.0
20180212T012510Z,223.20000000000002,0.6634976520136784,0.29479073901445907,64.8,0.9721047414289302,0.08802871037217733,3.0
20180212T014322Z,86.4,0.7535821694056161,0.11076823263453528,86.4,5.778168376825359,0.0787130161687591,3.0
20180212T014516Z,86.4,0.7535821694056161,0.3167165761502632,72.0,1.4242516540045356,0.11131714716165322,3.0
20180212T014626Z,28.8,0.45286183213195336,0.20291150997844487,79.2,2.086701861934038,0.08920551688070584,3.0
20180212T014658Z,273.6,3.943814886992401,0.2821821664511863,273.6,6.562682848061104,0.038845250971798105,3.0
20180212T015650Z,280.8,2.086701861934038,0.07525018105340793,93.60000000000001,16.0,0.08263110488875432,3.0
20180212T020721Z,252.0,16.0,0.23121483507590793,266.40000000000003,16.0,0.0934179040495302,3.0
20180212T020805Z,86.4,0.7535821694056161,0.06882445874862426,115.2,16.0,0.0495125826731601,3.0
20180212T024409Z,273.6,3.943814886992401,0.2214133489163657,288.0,1.4242516540045356,0.12208978954216133,3.0
20180212T025227Z,72.0,1.617625394674567,0.6429923721210203,86.4,5.778168376825359,0.21915140068625863,3.0
20180212T031144Z,165.6,16.0,0.12005595152263007,72.0,0.7535821694056161,0.14374467023509188,3.0
20180212T031633Z,72.0,1.1040895136738127,0.6033703247865623,266.40000000000003,16.0,0.04931968894814144,3.0
20180212T033105Z,316.8,0.5143478667381388,0.2802535594829118,230.4,16.0,0.09666701532361388,3.0
20180212T034352Z,72.0,0.9721047414289302,0.12222390602471306,93.60000000000001,16.0,0.28822999214978545,3.0
20180212T040820Z,295.2,0.9721047414289302,0.17457312764911528,36.0,0.5143478667381388,0.0734890832851499,3.0
20180212T051443Z,266.40000000000003,16.0,0.059583569394471916,273.6,7.453712553094249,0.02994763755189852,3.0
20180212T060533Z,72.0,16.0,0.5406979692449517,273.6,7.453712553094249,0.14695469032006947,3.0
20180212T073422Z,79.2,3.943814886992401,0.04143802139338232,72.0,1.617625394674567,0.2587162774224887,3.0
20180212T074255Z,115.2,1.617625394674567,0.6799622382297495,64.8,0.8558976573957302,0.2227901699115969,3.0
20180212T074819Z,136.8,2.6918003852647128,0.7421462403002109,273.6,5.778168376825359,0.05010326455663377,3.0
20180212T075531Z,331.2,0.584181993816139,0.6747304701582053,295.2,1.2539941451294703,0.1435934268527893,3.0
20180212T082519Z,64.8,16.0,0.06560529847357559,86.4,0.7535821694056161,0.04423497153714193,3.0
20180212T082939Z,100.80000000000001,16.0,0.1497226123600232,86.4,6.562682848061104,0.12425940719205798,3.0
