,event_id,stations,ref_time,ref_duration,group
0,20180126T000117Z,"['2A.BBS05.', '2A.BBS09.', '2A.BBS06.']",2018-01-26T00:01:17.750000Z,8.911989,4d
1,20180126T000202Z,"['2A.BBS05.', '2A.BBS09.', '2A.BBS06.']",2018-01-26T00:02:02.930000Z,1.611988,1a
2,20180126T000338Z,"['2A.BBS06.', '2A.BBS05.', '2A.BBS09.']",2018-01-26T00:03:38.710000Z,14.651988,4b
3,20180126T000900Z,"['2A.BBS05.', '2A.BBS06.']",2018-01-26T00:09:00.650000Z,0.821989,3c
4,20180126T000937Z,"['2A.BBS06.', '2A.BBS05.', '2A.BBS09.']",2018-01-26T00:09:37.810000Z,14.651988,4b
5,20180126T001217Z,"['2A.BBS05.', '2A.BBS06.']",2018-01-26T00:12:17.450000Z,0.821989,3c
6,20180126T001712Z,"['2A.BBS09.', '2A.BBS05.', '2A.BBS06.']",2018-01-26T00:17:12.510000Z,3.051989,2c
7,20180126T001759Z,"['2A.BBS06.', '2A.BBS05.', '2A.BBS09.']",2018-01-26T00:17:59.080000Z,14.651988,4b
8,20180126T002142Z,"['2A.BBS05.', '2A.BBS06.', '2A.BBS09.']",2018-01-26T00:21:42.500000Z,3.511988,3d
9,20180126T002457Z,"['2A.BBS09.', '2A.BBS06.', '2A.BBS05.']",2018-01-26T00:24:57.870000Z,7.461988,5c
10,20180126T002640Z,"['2A.BBS09.', '2A.BBS05.', '2A.BBS06.']",2018-01-26T00:26:40.620000Z,5.901988,6a
11,20180126T002850Z,"['2A.BBS05.', '2A.BBS06.']",2018-01-26T00:28:50.620000Z,0.821989,3c
12,20180126T003057Z,"['2A.BBS09.', '2A.BBS06.', '2A.BBS05.']",2018-01-26T00:30:57.650000Z,7.461988,5c
13,20180126T003316Z,"['2A.BBS09.', '2A.BBS06.', '2A.BBS05.']",2018-01-26T00:33:16.140000Z,7.461988,5c
14,20180126T003451Z,"['2A.BBS09.', '2A.BBS05.', '2A.BBS06.']",2018-01-26T00:34:51.160000Z,5.901988,6a
15,20180126T003611Z,"['2A.BBS05.', '2A.BBS06.', '2A.BBS09.']",2018-01-26T00:36:11.170000Z,3.511988,3d
16,20180126T004113Z,"['2A.BBS05.', '2A.BBS06.', '2A.BBS09.']",2018-01-26T00:41:13.440000Z,3.511988,3d
