,event_id,stations,ref_time,ref_duration,group
0,20180115T000050Z,"['2A.BBS09.', '2A.BBS05.', '2A.BBS06.']",2018-01-15T00:00:50.840000Z,3.051989,2c
1,20180115T000711Z,"['2A.BBS09.', '2A.BBS05.', '2A.BBS06.']",2018-01-15T00:07:11.930000Z,3.051989,2c
2,20180115T000802Z,"['2A.BBS09.', '2A.BBS06.', '2A.BBS05.']",2018-01-15T00:08:02.150000Z,14.151989,6b
3,20180115T001139Z,"['2A.BBS06.', '2A.BBS05.', '2A.BBS09.']",2018-01-15T00:11:39.650000Z,14.651988,4b
4,20180115T001544Z,"['2A.BBS09.', '2A.BBS05.', '2A.BBS06.']",2018-01-15T00:15:44.660000Z,8.961989,1c
5,20180115T001756Z,"['2A.BBS06.', '2A.BBS05.', '2A.BBS09.']",2018-01-15T00:17:56.650000Z,3.451988,8c
6,20180115T001819Z,"['2A.BBS05.', '2A.BBS06.', '2A.BBS09.']",2018-01-15T00:18:19.200000Z,3.511988,3d
7,20180115T001835Z,"['2A.BBS06.', '2A.BBS09.', '2A.BBS05.']",2018-01-15T00:18:35.260000Z,5.761988,2d
8,20180115T002140Z,"['2A.BBS09.', '2A.BBS05.', '2A.BBS06.']",2018-01-15T00:21:40.900000Z,3.051989,2c
9,20180115T002440Z,"['2A.BBS09.', '2A.BBS05.', '2A.BBS06.']",2018-01-15T00:24:40.480000Z,5.901988,6a
10,20180115T002451Z,"['2A.BBS09.', '2A.BBS05.', '2A.BBS06.']",2018-01-15T00:24:51.950000Z,5.901988,6a
11,20180115T002611Z,"['2A.BBS06.', '2A.BBS05.', '2A.BBS09.']",2018-01-15T00:26:11.270000Z,14.651988,4b
12,20180115T002901Z,"['2A.BBS09.', '2A.BBS06.', '2A.BBS05.']",2018-01-15T00:29:01.290000Z,7.461988,5c
13,20180115T002913Z,"['2A.BBS09.', '2A.BBS06.', '2A.BBS05.']",2018-01-15T00:29:13.080000Z,7.461988,5c
14,20180115T003525Z,"['2A.BBS06.', '2A.BBS05.', '2A.BBS09.']",2018-01-15T00:35:25.750000Z,5.841988,5b
15,20180115T004614Z,"['2A.BBS06.', '2A.BBS05.', '2A.BBS09.']",2018-01-15T00:46:14.790000Z,3.451988,8c
16,20180115T004941Z,"['2A.BBS05.', '2A.BBS06.', '2A.BBS09.']",2018-01-15T00:49:41.930000Z,3.511988,3d
17,20180115T005013Z,"['2A.BBS06.', '2A.BBS09.', '2A.BBS05.']",2018-01-15T00:50:13.210000Z,5.761988,2d
18,20180115T005359Z,"['2A.BBS09.', '2A.BBS05.', '2A.BBS06.']",2018-01-15T00:53:59.310000Z,3.051989,2c
19,20180115T005517Z,"['2A.BBS06.', '2A.BBS05.', '2A.BBS09.']",2018-01-15T00:55:17.850000Z,3.451988,8c
20,20180115T005823Z,"['2A.BBS09.', '2A.BBS05.', '2A.BBS06.']",2018-01-15T00:58:23.870000Z,5.901988,6a
21,20180115T005952Z,"['2A.BBS09.', '2A.BBS06.', '2A.BBS05.']",2018-01-15T00:59:52.720000Z,7.461988,5c
22,20180115T010036Z,"['2A.BBS09.', '2A.BBS05.', '2A.BBS06.']",2018-01-15T01:00:36.390000Z,8.961989,1c
23,20180115T010256Z,"['2A.BBS06.', '2A.BBS09.', '2A.BBS05.']",2018-01-15T01:02:56.230000Z,6.471988,2a
24,20180115T010951Z,"['2A.BBS09.', '2A.BBS06.', '2A.BBS05.']",2018-01-15T01:09:51.030000Z,5.931988,6d
25,20180115T011232Z,"['2A.BBS05.', '2A.BBS06.', '2A.BBS09.']",2018-01-15T01:12:32.200000Z,3.511988,3d
26,20180115T011402Z,"['2A.BBS05.', '2A.BBS06.', '2A.BBS09.']",2018-01-15T01:14:02.020000Z,3.511988,3d
27,20180115T011541Z,"['2A.BBS06.', '2A.BBS05.', '2A.BBS09.']",2018-01-15T01:15:41.050000Z,3.451988,8c
28,20180115T011825Z,"['2A.BBS06.', '2A.BBS09.', '2A.BBS05.']",2018-01-15T01:18:25.480000Z,6.471988,2a
29,20180115T012106Z,"['2A.BBS06.', '2A.BBS05.', '2A.BBS09.']",2018-01-15T01:21:06.380000Z,14.651988,4b
30,20180115T012257Z,"['2A.BBS09.', '2A.BBS06.', '2A.BBS05.']",2018-01-15T01:22:57.940000Z,7.461988,5c
31,20180115T013225Z,"['2A.BBS09.', '2A.BBS05.', '2A.BBS06.']",2018-01-15T01:32:25.850000Z,8.961989,1c
32,20180115T013530Z,"['2A.BBS06.', '2A.BBS05.', '2A.BBS09.']",2018-01-15T01:35:30.660000Z,3.451988,8c
33,20180115T014347Z,"['2A.BBS06.', '2A.BBS05.', '2A.BBS09.']",2018-01-15T01:43:47.370000Z,14.651988,4b
34,20180115T014732Z,"['2A.BBS09.', '2A.BBS06.', '2A.BBS05.']",2018-01-15T01:47:32.030000Z,5.931988,6d
35,20180115T015222Z,"['2A.BBS09.', '2A.BBS05.', '2A.BBS06.']",2018-01-15T01:52:22.370000Z,3.051989,2c
36,20180115T020108Z,"['2A.BBS09.', '2A.BBS06.', '2A.BBS05.']",2018-01-15T02:01:08.700000Z,5.931988,6d
37,20180115T020124Z,"['2A.BBS09.', '2A.BBS05.', '2A.BBS06.']",2018-01-15T02:01:24.030000Z,3.051989,2c
38,20180115T020334Z,"['2A.BBS06.', '2A.BBS09.', '2A.BBS05.']",2018-01-15T02:03:34.950000Z,5.761988,2d
39,20180115T020357Z,"['2A.BBS09.', '2A.BBS05.', '2A.BBS06.']",2018-01-15T02:03:57.550000Z,8.961989,1c
