,event_id,stations,ref_time,ref_duration,group
0,20180120T000458Z,"['2A.BBS06.', '2A.BBS05.', '2A.BBS09.']",2018-01-20T00:04:58.700000Z,2.031988,2b
1,20180120T000510Z,"['2A.BBS09.', '2A.BBS06.', '2A.BBS05.']",2018-01-20T00:05:10.220000Z,7.461988,5c
2,20180120T000544Z,"['2A.BBS05.', '2A.BBS06.', '2A.BBS09.']",2018-01-20T00:05:44.670000Z,3.511988,3d
3,20180120T000651Z,"['2A.BBS09.', '2A.BBS06.', '2A.BBS05.']",2018-01-20T00:06:51.210000Z,7.461988,5c
4,20180120T000750Z,"['2A.BBS06.', '2A.BBS09.', '2A.BBS05.']",2018-01-20T00:07:50.420000Z,5.761988,2d
5,20180120T001104Z,"['2A.BBS09.', '2A.BBS06.', '2A.BBS05.']",2018-01-20T00:11:04.410000Z,10.731988,6c
6,20180120T001456Z,"['2A.BBS06.', '2A.BBS09.', '2A.BBS05.']",2018-01-20T00:14:56.100000Z,6.471988,2a
7,20180120T001524Z,"['2A.BBS06.', '2A.BBS05.', '2A.BBS09.']",2018-01-20T00:15:24.990000Z,2.031988,2b
8,20180120T001939Z,"['2A.BBS05.', '2A.BBS09.', '2A.BBS06.']",2018-01-20T00:19:39.290000Z,1.611988,1a
9,20180120T002419Z,"['2A.BBS05.', '2A.BBS06.', '2A.BBS09.']",2018-01-20T00:24:19.070000Z,3.511988,3d
10,20180120T002812Z,"['2A.BBS09.', '2A.BBS05.', '2A.BBS06.']",2018-01-20T00:28:12.200000Z,3.051989,2c
11,20180120T002829Z,"['2A.BBS09.', '2A.BBS06.', '2A.BBS05.']",2018-01-20T00:28:29.690000Z,7.461988,5c
12,20180120T003134Z,"['2A.BBS09.', '2A.BBS06.', '2A.BBS05.']",2018-01-20T00:31:34.280000Z,4.501988,5a
13,20180120T003253Z,"['2A.BBS09.', '2A.BBS06.', '2A.BBS05.']",2018-01-20T00:32:53.150000Z,7.461988,5c
14,20180120T003634Z,"['2A.BBS06.', '2A.BBS05.', '2A.BBS09.']",2018-01-20T00:36:34.570000Z,14.651988,4b
15,20180120T003740Z,"['2A.BBS09.', '2A.BBS06.', '2A.BBS05.']",2018-01-20T00:37:40.660000Z,7.461988,5c
16,20180120T004059Z,"['2A.BBS09.', '2A.BBS05.', '2A.BBS06.']",2018-01-20T00:40:59.590000Z,8.961989,1c
17,20180120T004118Z,"['2A.BBS09.', '2A.BBS06.', '2A.BBS05.']",2018-01-20T00:41:18.240000Z,7.461988,5c
18,20180120T004405Z,"['2A.BBS09.', '2A.BBS05.', '2A.BBS06.']",2018-01-20T00:44:05.910000Z,8.961989,1c
19,20180120T004555Z,"['2A.BBS09.', '2A.BBS05.', '2A.BBS06.']",2018-01-20T00:45:55.240000Z,3.051989,2c
20,20180120T004943Z,"['2A.BBS06.', '2A.BBS05.', '2A.BBS09.']",2018-01-20T00:49:43.280000Z,14.651988,4b
21,20180120T005449Z,"['2A.BBS06.', '2A.BBS05.', '2A.BBS09.']",2018-01-20T00:54:49.200000Z,14.651988,4b
22,20180120T005521Z,"['2A.BBS09.', '2A.BBS05.', '2A.BBS06.']",2018-01-20T00:55:21.940000Z,8.961989,1c
23,20180120T005833Z,"['2A.BBS05.', '2A.BBS06.', '2A.BBS09.']",2018-01-20T00:58:33.900000Z,3.511988,3d
24,20180120T010128Z,"['2A.BBS09.', '2A.BBS05.', '2A.BBS06.']",2018-01-20T01:01:28.030000Z,3.051989,2c
25,20180120T010627Z,"['2A.BBS06.', '2A.BBS05.', '2A.BBS09.']",2018-01-20T01:06:27.560000Z,14.651988,4b
26,20180120T010701Z,"['2A.BBS06.', '2A.BBS05.', '2A.BBS09.']",2018-01-20T01:07:01.230000Z,14.651988,4b
27,20180120T010736Z,"['2A.BBS09.', '2A.BBS06.', '2A.BBS05.']",2018-01-20T01:07:36.680000Z,4.501988,5a
28,20180120T010917Z,"['2A.BBS06.', '2A.BBS09.', '2A.BBS05.']",2018-01-20T01:09:17.700000Z,6.471988,2a
29,20180120T011807Z,"['2A.BBS06.', '2A.BBS09.', '2A.BBS05.']",2018-01-20T01:18:07.750000Z,5.761988,2d
