,event_id,group,similarity
0,20180212T000255Z,2d,0.8211882799829758
1,20180212T001317Z,4b,0.801111961953122
2,20180212T003019Z,3c,0.733234360088773
3,20180212T003425Z,5c,0.8094855181294835
4,20180212T003645Z,5a,0.8270714857204137
5,20180212T005426Z,5c,0.8142752241436823
6,20180212T010731Z,3b,0.7341716392735329
7,20180212T011945Z,2a,0.8326704347502183
8,20180212T012641Z,4b,0.847364660662157
9,20180212T012653Z,4b,0.8129487160903529
10,20180212T020022Z,3c,0.738242438180851
11,20180212T020110Z,6c,0.8137559032892784
12,20180212T020720Z,5a,0.8204715377378855
13,20180212T022305Z,2c,0.8335748220764659
14,20180212T022442Z,2c,0.8067010067731677
15,20180212T031143Z,4b,0.8286929862245275
16,20180212T041548Z,4b,0.8658279311788781
17,20180212T044423Z,3b,0.7850104768738069
18,20180212T051443Z,5c,0.8482492149330506
19,20180212T120928Z,2a,0.8138091930866734
20,20180212T143337Z,3c,0.7342802304230583
21,20180212T160709Z,3c,0.7222745177497705
22,20180212T170107Z,3c,0.7530180241475167
23,20180212T170836Z,3c,0.7036525312285984
24,20180212T175510Z,3c,0.7285927732839217
25,20180212T181905Z,3c,0.7007445988871355
26,20180212T182211Z,6a,0.8071636720903486
27,20180212T182413Z,3b,0.7087761870259238
28,20180212T195427Z,2a,0.8201677654851893
29,20180212T201442Z,3c,0.7333223226487328
30,20180212T205058Z,3b,0.7175453970045209
31,20180212T210936Z,3c,0.7057747419107703
32,20180212T211155Z,5c,0.8047468003042462
33,20180212T213801Z,3c,0.7440643484602545
34,20180212T220101Z,3c,0.7345507873301801
35,20180212T220306Z,3c,0.7573482477133938
36,20180212T220429Z,3c,0.7893778052482756
37,20180212T221838Z,3c,0.7233539294271805
38,20180212T223939Z,3c,0.7460125550540936
39,20180212T225005Z,3c,0.7150529050099163
40,20180212T231716Z,3c,0.7913005727710273
41,20180212T232841Z,3c,0.7866105728470142
