,event_id,group,similarity
0,20180127T000448Z,1c,0.9098074644078955
1,20180127T000600Z,8c,0.7236281068550908
2,20180127T000638Z,1b,0.9137259742283219
3,20180127T000650Z,3d,0.7097648090435503
4,20180127T000733Z,2d,0.8927089198005443
5,20180127T001345Z,1c,0.9171513181666443
6,20180127T001735Z,3c,0.7482112253315694
7,20180127T002034Z,3d,0.7149240061215005
8,20180127T003152Z,3d,0.7204816391092768
9,20180127T003203Z,5c,0.8421120567398195
10,20180127T003912Z,2c,0.818675027218435
11,20180127T004235Z,5c,0.805927905979989
12,20180127T004445Z,3d,0.726201670945081
13,20180127T004847Z,6b,0.8052441253059536
14,20180127T005018Z,3d,0.7376778157502449
15,20180127T005214Z,1a,0.9136950673830335
16,20180127T005559Z,2c,0.8390146159042241
17,20180127T010020Z,5b,0.8135666680214412
18,20180127T010105Z,1c,0.9069974083657231
19,20180127T010300Z,3d,0.7289006787509452
20,20180127T010405Z,1b,0.9112078118769851
21,20180127T011008Z,3c,0.7663792152165289
22,20180127T011249Z,4b,0.8057685443956674
23,20180127T011548Z,5c,0.806753098880878
24,20180127T012059Z,2a,0.8022326557565318
25,20180127T012422Z,6b,0.9250198054559785
26,20180127T012614Z,5a,0.8030125360846985
27,20180127T014105Z,2a,0.8905756019868265
28,20180127T014206Z,4b,0.802416462567784
29,20180127T014224Z,1a,0.9042597973672769
30,20180127T015105Z,2c,0.8014452247089576
31,20180127T015335Z,6c,0.800449385526635
32,20180127T015509Z,2c,0.8084469600839183
33,20180127T015941Z,1b,0.9036677761803892
34,20180127T020333Z,1c,0.9329348994886404
35,20180127T020347Z,2a,0.8751827615436143
36,20180127T020432Z,3d,0.7219911910633151
37,20180127T020947Z,3a,0.714430696526502
38,20180127T021522Z,4b,0.8314226020975564
39,20180127T023637Z,1c,0.941807654813078
40,20180127T023956Z,8c,0.732146875504153
41,20180127T024925Z,6a,0.836778373527701
42,20180127T024948Z,2c,0.8010086240646771
43,20180127T025915Z,5c,0.8032273506503977
44,20180127T031038Z,2c,0.8285398874870952
45,20180127T031203Z,1d,0.922709759552892
46,20180127T031410Z,3c,0.723208588538004
47,20180127T031542Z,3d,0.7075275669991393
48,20180127T032541Z,1b,0.9030774049986341
49,20180127T033234Z,8d,0.7411566359208082
50,20180127T034100Z,1c,0.9060438471447448
51,20180127T034710Z,2c,0.8141968152689969
52,20180127T034914Z,2c,0.861148696344513
53,20180127T035353Z,8b,0.7411592791640254
54,20180127T035425Z,2c,0.8073108347648622
55,20180127T035503Z,8b,0.7236263837830647
56,20180127T035828Z,2b,0.8006346031197511
57,20180127T044044Z,2c,0.8113000560048484
58,20180127T050536Z,1a,0.906219696001303
59,20180127T051356Z,3b,0.7656249599315299
60,20180127T055136Z,3b,0.8531295516613885
61,20180127T061213Z,3d,0.7582360761348077
62,20180127T062718Z,7c,0.7039458769716239
63,20180127T063613Z,3d,0.7165189887251302
64,20180127T064219Z,1c,0.9006187914622005
65,20180127T065114Z,3a,0.7483476122250794
66,20180127T065439Z,2d,0.8802633901306198
67,20180127T072710Z,1a,0.90244790682597
68,20180127T075130Z,6a,0.8060694074660834
69,20180127T083439Z,4b,0.8208098266978701
70,20180127T085306Z,3d,0.7073206386091214
71,20180127T093457Z,3c,0.8084320107325536
72,20180127T093510Z,3c,0.7609223162117161
73,20180127T093544Z,3c,0.8603350768091819
74,20180127T093617Z,3c,0.7098942643152085
75,20180127T094043Z,8c,0.744455750808252
76,20180127T094101Z,6d,0.8085844537346448
77,20180127T094559Z,3c,0.7485441807377724
78,20180127T095120Z,3d,0.7080730032796407
79,20180127T095600Z,1c,0.9238839020425277
80,20180127T100525Z,3d,0.777832081775483
81,20180127T102111Z,3a,0.7031179326726092
82,20180127T104017Z,3b,0.7603001997078237
83,20180127T104431Z,5c,0.8265450363530549
84,20180127T110423Z,3b,0.8512831586002286
85,20180127T112753Z,1a,0.909234739130768
86,20180127T112939Z,8b,0.7025695136617314
87,20180127T115721Z,2c,0.8274282376183026
88,20180127T120303Z,2c,0.8239339000720525
89,20180127T124539Z,5a,0.8099326732030575
90,20180127T125210Z,1a,0.9149444124231905
91,20180127T133000Z,2a,0.8078273485923076
92,20180127T133620Z,1c,0.9383662327509771
93,20180127T135419Z,3d,0.7307462227734117
94,20180127T135523Z,1a,0.9142737069682246
95,20180127T140345Z,3d,0.7492263553335444
96,20180127T140848Z,5c,0.8062804929471579
97,20180127T140904Z,3d,0.7409873048707687
98,20180127T144906Z,8c,0.7135548309883718
99,20180127T145156Z,3c,0.7001453334878279
100,20180127T145414Z,3d,0.7261666956113016
101,20180127T150631Z,3b,0.7341381349166551
102,20180127T150815Z,3b,0.7265250718020643
103,20180127T151145Z,3c,0.8236122175305861
104,20180127T151528Z,3d,0.7099438681806868
105,20180127T152425Z,1a,0.9335502208193368
106,20180127T154006Z,3d,0.7183708041670502
107,20180127T154518Z,3d,0.7374603528171658
108,20180127T154750Z,3d,0.7331541451952628
109,20180127T160025Z,1a,0.9359536522638454
110,20180127T160245Z,1b,0.9150995900647543
111,20180127T161210Z,3d,0.7485330672307869
112,20180127T161348Z,2b,0.8314049972286657
113,20180127T165458Z,6a,0.8208066159713266
114,20180127T170902Z,1c,0.9086854571397032
115,20180127T171106Z,3d,0.7188956422392285
116,20180127T173358Z,2b,0.8319622281882211
117,20180127T174134Z,5a,0.8070678696080293
118,20180127T174954Z,5b,0.8107380959394764
119,20180127T180511Z,1a,0.9290971386109454
120,20180127T180522Z,2b,0.8198903464348993
121,20180127T182336Z,4c,0.827219248161237
122,20180127T182448Z,2a,0.8274162784666315
123,20180127T183111Z,3b,0.7393165732264253
124,20180127T183614Z,3d,0.7175970706151533
125,20180127T183727Z,2c,0.8255688928335984
126,20180127T184407Z,2c,0.8111999111507743
127,20180127T184504Z,2c,0.8162097166087098
128,20180127T184530Z,1c,0.9286269500401536
129,20180127T184919Z,2a,0.8202019316384007
130,20180127T185032Z,2c,0.85237412920757
131,20180127T185045Z,2a,0.8310830642321404
132,20180127T185117Z,2a,0.8155265692095452
133,20180127T185139Z,2a,0.8646042501641921
134,20180127T185206Z,2a,0.8189876294490425
135,20180127T193548Z,2b,0.8089151656756561
136,20180127T193611Z,5c,0.8118085607504901
137,20180127T193724Z,2c,0.8021188404274475
138,20180127T193858Z,1a,0.9161369974367246
139,20180127T194845Z,2a,0.8026095838467624
140,20180127T201503Z,3c,0.7229139933238875
141,20180127T202421Z,1c,0.9058081113607749
142,20180127T204347Z,1a,0.9413262267126963
143,20180127T205108Z,3b,0.8219751199448342
144,20180127T205903Z,1a,0.9232606110738106
145,20180127T210552Z,2d,0.8112670823332622
146,20180127T210749Z,2c,0.8163268744468836
147,20180127T211034Z,8b,0.7204205069196988
148,20180127T211153Z,3d,0.7216972514626315
149,20180127T211704Z,2b,0.8023727765960953
150,20180127T211914Z,1c,0.9001627212204951
151,20180127T212042Z,3c,0.704429702942502
152,20180127T212121Z,1a,0.904169967190784
153,20180127T212356Z,5c,0.8022384004255885
154,20180127T212640Z,1c,0.9420223044893572
155,20180127T213841Z,6a,0.8402940712528779
156,20180127T215053Z,5c,0.8164117685641953
157,20180127T215258Z,1b,0.9311251387595855
158,20180127T215854Z,2d,0.835949338166805
159,20180127T215948Z,2a,0.8071279478019029
160,20180127T220056Z,2a,0.8324222512396596
161,20180127T220431Z,5c,0.8212599027105132
162,20180127T220910Z,4d,0.8415077262698766
163,20180127T221240Z,5c,0.842157723394957
164,20180127T221540Z,2c,0.8184126665921082
165,20180127T221942Z,4b,0.8282076826367372
166,20180127T222026Z,2b,0.8208895979420873
167,20180127T222932Z,2c,0.8265117183243648
168,20180127T223656Z,4b,0.8079744040176188
169,20180127T225341Z,3c,0.725255992856343
170,20180127T225731Z,5c,0.8185024197553162
171,20180127T225931Z,2b,0.837388425734396
172,20180127T230701Z,5c,0.8224459832746752
173,20180127T231230Z,3c,0.7235509035077925
174,20180127T231919Z,2a,0.8107323113512735
175,20180127T232533Z,5c,0.8091682160345193
176,20180127T232832Z,8b,0.7019627960248559
177,20180127T233930Z,3d,0.7151172529533152
178,20180127T234311Z,4b,0.8210199729820012
179,20180127T234749Z,6b,0.8147454147458898
180,20180127T234927Z,5b,0.8138605512019713
