,event_id,group,similarity
0,20180208T000242Z,3c,0.7043790624094477
1,20180208T000734Z,4b,0.8114211431851274
2,20180208T001100Z,5c,0.8262655757375684
3,20180208T001116Z,3c,0.7558113474296931
4,20180208T001314Z,8c,0.7132255962074819
5,20180208T002952Z,2c,0.8031244693632292
6,20180208T003007Z,3c,0.7182088678836966
7,20180208T003231Z,6a,0.8099219838665763
8,20180208T004002Z,3c,0.7098372884748997
9,20180208T004056Z,3c,0.7028807657434063
10,20180208T004236Z,8d,0.725146496866691
11,20180208T004529Z,3d,0.7313105833105852
12,20180208T004601Z,3d,0.7358785371664794
13,20180208T004714Z,3d,0.7305327017532313
14,20180208T004833Z,3d,0.7429329780595021
15,20180208T005025Z,5c,0.8227496087270625
16,20180208T005826Z,4b,0.8634945238336704
17,20180208T010644Z,2a,0.8352428456981543
18,20180208T010703Z,2a,0.8399129676209839
19,20180208T010734Z,3c,0.789266752725728
20,20180208T010940Z,3d,0.7428824505534121
21,20180208T011047Z,3b,0.7671985261495522
22,20180208T011911Z,4b,0.8416773925920827
23,20180208T012456Z,3b,0.7167170630398251
24,20180208T012519Z,5c,0.8099001088794567
25,20180208T013648Z,3d,0.7011092385293067
26,20180208T013952Z,1a,0.9297195459643764
27,20180208T015301Z,1c,0.904799719433286
28,20180208T015321Z,1c,0.9478388770637791
29,20180208T015618Z,4b,0.8453414964799193
30,20180208T015735Z,4b,0.837792502830581
31,20180208T021119Z,3d,0.714448323728509
32,20180208T021303Z,3c,0.7380760678875736
33,20180208T023042Z,2c,0.804808301427516
34,20180208T024832Z,2c,0.8008469529747855
35,20180208T030305Z,3b,0.7609711506647392
36,20180208T030449Z,5a,0.8079986606910837
37,20180208T030559Z,6a,0.8057744434450853
38,20180208T030846Z,2c,0.8350001662848472
39,20180208T031515Z,2b,0.829867442042497
40,20180208T034537Z,2a,0.820315320380525
41,20180208T035153Z,2a,0.8247050473817787
42,20180208T035205Z,3b,0.7317151205326994
43,20180208T041109Z,2b,0.8191875498329634
44,20180208T043545Z,3d,0.7716582831098365
45,20180208T044354Z,3b,0.7365657796209925
46,20180208T044746Z,3c,0.7158286134551897
47,20180208T045657Z,3d,0.7137955834611244
48,20180208T061701Z,3c,0.7280324022233123
49,20180208T071930Z,1a,0.9002038360982682
50,20180208T072044Z,3b,0.7137873180712856
51,20180208T084851Z,4b,0.8015054429589735
52,20180208T085529Z,2c,0.8025985204246409
53,20180208T101520Z,8c,0.7174036469407553
54,20180208T105645Z,6d,0.8586166633644124
55,20180208T115930Z,3d,0.7153204450656017
56,20180208T120301Z,3b,0.7572501236271146
57,20180208T123803Z,3c,0.7086137967194827
58,20180208T125355Z,3b,0.7868346598340569
59,20180208T133206Z,3c,0.703985183883307
60,20180208T141255Z,2d,0.8767384494756134
61,20180208T141314Z,2d,0.8105382306461393
62,20180208T143555Z,1a,0.9084338050573447
63,20180208T160705Z,6a,0.8023027658584138
64,20180208T165814Z,3b,0.7669384904979466
65,20180208T183309Z,2b,0.8245107759354383
66,20180208T184214Z,2c,0.8213570534149273
67,20180208T185025Z,5c,0.8109048214984489
68,20180208T191506Z,5c,0.855837582764371
69,20180208T192605Z,4b,0.8256615459499964
70,20180208T204610Z,4b,0.8283075049921085
71,20180208T205225Z,3d,0.7963964577417528
72,20180208T210855Z,4b,0.8494919157497707
73,20180208T213429Z,5a,0.8444573605740088
74,20180208T213618Z,2a,0.8488890149790893
75,20180208T214128Z,5c,0.8377072490642109
76,20180208T214215Z,4b,0.8007888991189442
77,20180208T214324Z,2a,0.8094414228379829
78,20180208T214628Z,3b,0.7230753522396249
79,20180208T215737Z,3d,0.7093185129402801
80,20180208T220423Z,8d,0.7091995091513498
81,20180208T221258Z,5c,0.8008064733413542
82,20180208T223355Z,3d,0.7608419230253984
83,20180208T223528Z,3b,0.7007497261900831
84,20180208T223946Z,3b,0.7653816953615676
85,20180208T231253Z,3b,0.7581992753174914
86,20180208T231607Z,4b,0.8090168879080839
87,20180208T232024Z,3c,0.7350768057100825
88,20180208T233229Z,4b,0.8071039868848152
89,20180208T234246Z,5a,0.8557734903118273
90,20180208T235339Z,3c,0.7851707620269804
