,event_id,group,similarity
0,20180128T000445Z,2c,0.8073991573547009
1,20180128T000539Z,2c,0.8060359523337629
2,20180128T000858Z,1b,0.9049719283491507
3,20180128T001122Z,4b,0.8207519863577438
4,20180128T001230Z,6a,0.8262030634088237
5,20180128T001441Z,2b,0.82509767460802
6,20180128T001500Z,1d,0.9083168427053059
7,20180128T001716Z,3d,0.7012767676131753
8,20180128T001754Z,4b,0.8033089891691986
9,20180128T002521Z,3c,0.7579494417966345
10,20180128T002605Z,1c,0.933032998324094
11,20180128T003542Z,6c,0.8444647311908237
12,20180128T004212Z,6a,0.8080197959773072
13,20180128T004347Z,4b,0.8351116755270817
14,20180128T004447Z,1c,0.93006302278363
15,20180128T004528Z,3c,0.7113882422632933
16,20180128T004941Z,5b,0.812788763033584
17,20180128T004959Z,3d,0.7242717150779715
18,20180128T005337Z,2a,0.8094700178653129
19,20180128T005756Z,4b,0.8086194392771554
20,20180128T005933Z,4b,0.802954675389703
21,20180128T010135Z,6b,0.8427248395783604
22,20180128T010442Z,1a,0.9022754484485103
23,20180128T010622Z,1c,0.9177962120157447
24,20180128T010711Z,8d,0.7051868528126539
25,20180128T011540Z,6c,0.8148373196891885
26,20180128T011902Z,1c,0.9255455938479011
27,20180128T012231Z,3c,0.7000462757361022
28,20180128T012508Z,4b,0.854691566411041
29,20180128T012818Z,5b,0.8400453845032996
30,20180128T013417Z,3c,0.7052224404340696
31,20180128T013532Z,1c,0.9136567399018253
32,20180128T013618Z,5c,0.8150813877586447
33,20180128T014022Z,2d,0.831129690645523
34,20180128T014523Z,5c,0.832927779804615
35,20180128T014722Z,5c,0.8391563138714063
36,20180128T015939Z,3d,0.7148167654390319
37,20180128T020139Z,2c,0.857324476568442
38,20180128T020934Z,3d,0.7377271094097534
39,20180128T021044Z,4b,0.8080257381050409
40,20180128T021100Z,2c,0.8042701128749586
41,20180128T021317Z,4b,0.8173369919457378
42,20180128T021426Z,3c,0.7072935674160129
43,20180128T022222Z,4b,0.8156608724065743
44,20180128T022247Z,3d,0.7128272357801176
45,20180128T022713Z,5c,0.800790102058464
46,20180128T023321Z,2a,0.8139259519389643
47,20180128T023503Z,6d,0.8021225354748799
48,20180128T023827Z,8c,0.7417989201216569
49,20180128T024223Z,2a,0.822977146233101
50,20180128T024505Z,4d,0.8031551945180817
51,20180128T024530Z,5a,0.8112703308887603
52,20180128T024543Z,6b,0.8174701884333936
53,20180128T025149Z,2b,0.8010871126706518
54,20180128T025206Z,5c,0.8350834498708302
55,20180128T025954Z,2c,0.8143897395875523
56,20180128T030237Z,4b,0.8032987169680484
57,20180128T030932Z,3d,0.7152729554767291
58,20180128T031229Z,4b,0.8111238212716496
59,20180128T031357Z,3c,0.7155872659254681
60,20180128T031534Z,1c,0.927190572614034
61,20180128T032831Z,4b,0.8051620995270627
62,20180128T033251Z,4b,0.878966861860628
63,20180128T033529Z,3d,0.7355281172445631
64,20180128T035027Z,2d,0.8632949911182511
65,20180128T040105Z,3c,0.7353512214875664
66,20180128T040938Z,2c,0.8698389471496946
67,20180128T041054Z,5c,0.8112386324698986
68,20180128T042617Z,1d,0.9139860800219627
69,20180128T043426Z,3d,0.7313626252847413
70,20180128T044348Z,3d,0.7307312638931933
71,20180128T044741Z,3d,0.744654869835849
72,20180128T045314Z,5a,0.8009355253049232
73,20180128T051222Z,1a,0.9137260865294737
74,20180128T051917Z,5c,0.8035275299494976
75,20180128T052809Z,1a,0.9125869679696793
76,20180128T054413Z,3b,0.7148672325194686
77,20180128T055338Z,2c,0.8028314720312719
78,20180128T061807Z,5c,0.8046086604381938
79,20180128T062157Z,4b,0.8019840504851528
80,20180128T065129Z,2a,0.83997444785152
81,20180128T070004Z,2d,0.8920269147546439
82,20180128T082350Z,3b,0.7182579118858533
83,20180128T082446Z,6a,0.8210264063296849
84,20180128T083222Z,3b,0.8642494467666089
85,20180128T085833Z,3c,0.7479336007850701
86,20180128T092631Z,3b,0.8782341185848196
87,20180128T095656Z,1a,0.9118786425107598
88,20180128T101059Z,4b,0.8111172515195603
89,20180128T102650Z,3d,0.7237113846247006
90,20180128T102849Z,8c,0.7152873931582695
91,20180128T103710Z,2a,0.8057870202512338
92,20180128T104036Z,3c,0.711555982998239
93,20180128T110437Z,6d,0.8562016293396222
94,20180128T111112Z,3d,0.7220764399282242
95,20180128T111630Z,1c,0.9275642868356415
96,20180128T111646Z,3d,0.7123159530951331
97,20180128T112033Z,1c,0.9429314802810267
98,20180128T115246Z,3d,0.7439427347018774
99,20180128T120427Z,3d,0.7300970406901053
100,20180128T120438Z,5c,0.8372007536763166
101,20180128T122336Z,4b,0.8443929649674063
102,20180128T123145Z,4b,0.8888961106217707
103,20180128T123557Z,3d,0.7060214628171271
104,20180128T123930Z,1a,0.9225521262689018
105,20180128T124306Z,3d,0.7077706148960837
106,20180128T124609Z,3c,0.7483328281212851
107,20180128T124906Z,5c,0.8166661274899518
108,20180128T130032Z,3c,0.8202182708697756
109,20180128T130126Z,4b,0.8029023337500582
110,20180128T130733Z,8b,0.7017882214776576
111,20180128T130904Z,2b,0.807165937012688
112,20180128T131408Z,1a,0.931519260329859
113,20180128T131556Z,3c,0.7331983848118107
114,20180128T131745Z,4b,0.8236197602805194
115,20180128T133155Z,3c,0.7382875806566644
116,20180128T133513Z,3b,0.7340903742999659
117,20180128T133628Z,1a,0.9049602158009514
118,20180128T134754Z,3c,0.7118275542053416
119,20180128T134848Z,3d,0.7040432303983736
120,20180128T135035Z,5c,0.8258154616306461
121,20180128T140019Z,8d,0.7019348052101313
122,20180128T140215Z,3d,0.7335913418030834
123,20180128T140805Z,3d,0.7185498774989901
124,20180128T140903Z,3d,0.7448710627638562
125,20180128T140946Z,4d,0.8479436268731141
126,20180128T141057Z,4b,0.8435632465926107
127,20180128T141318Z,5a,0.8079718530101697
128,20180128T142205Z,1b,0.9185167571141258
129,20180128T142235Z,1b,0.9223719731804637
130,20180128T143423Z,3d,0.7433971093018095
131,20180128T143824Z,1b,0.9057631613261405
132,20180128T143931Z,4b,0.8077920919254468
133,20180128T143959Z,5c,0.801961535840036
134,20180128T144027Z,3d,0.7115247089748847
135,20180128T144125Z,1c,0.9179472561549478
136,20180128T144444Z,5c,0.8037709696052617
137,20180128T144813Z,2c,0.8488814919024962
138,20180128T145048Z,3d,0.7180688247577212
139,20180128T145515Z,1b,0.9027678601710362
140,20180128T145700Z,8a,0.7244056604973249
141,20180128T150537Z,4b,0.800332116601423
142,20180128T151159Z,1a,0.9091043105527385
143,20180128T151934Z,5b,0.8367395139013896
144,20180128T152224Z,3d,0.7001592390399168
145,20180128T152515Z,2a,0.8087559049412383
146,20180128T152835Z,3d,0.7176068291535721
147,20180128T153155Z,2b,0.8568725188562492
148,20180128T154913Z,8d,0.7030061420153088
149,20180128T155214Z,2c,0.8154216654731364
150,20180128T155734Z,5c,0.8456263149213995
151,20180128T155746Z,2a,0.8059181014005633
152,20180128T160412Z,2d,0.83025226189125
153,20180128T160605Z,3d,0.72290964014416
154,20180128T160844Z,5c,0.83713156286104
155,20180128T161137Z,5b,0.8149873958203367
156,20180128T161252Z,4b,0.8418689476224974
157,20180128T161407Z,3d,0.7008779257469177
158,20180128T161530Z,5c,0.8318219396228679
159,20180128T162323Z,3b,0.7369029886513153
160,20180128T163410Z,5c,0.8016554719764717
161,20180128T164112Z,3d,0.7135544837394139
162,20180128T164158Z,4b,0.8130756587341188
163,20180128T164233Z,4b,0.8036279357981192
164,20180128T164415Z,5c,0.8228667892424668
165,20180128T164449Z,5c,0.8021738327784498
166,20180128T164506Z,1c,0.9052177496786707
167,20180128T164651Z,3d,0.7531788082847564
168,20180128T164715Z,5c,0.8294965263279808
169,20180128T165123Z,5c,0.8380554148717988
170,20180128T165259Z,8d,0.7300656343461795
171,20180128T165513Z,5c,0.8185105707165424
172,20180128T165848Z,4b,0.8106972178184374
173,20180128T170500Z,4b,0.8083137451130807
174,20180128T171119Z,1c,0.9282010861076224
175,20180128T171153Z,5c,0.818922389940153
176,20180128T171613Z,1c,0.9304028656840159
177,20180128T172032Z,4b,0.8339253776221258
178,20180128T172148Z,1c,0.9152277498184167
179,20180128T172200Z,5c,0.8081935580689565
180,20180128T172526Z,2c,0.8501089628426439
181,20180128T173003Z,1c,0.9196746679822945
182,20180128T173349Z,3d,0.7110318625557472
183,20180128T174028Z,5c,0.8060988845426401
184,20180128T174226Z,3d,0.7368821392699715
185,20180128T174255Z,8d,0.7151246801515553
186,20180128T174321Z,3d,0.7446432197338703
187,20180128T174337Z,2c,0.8959293947003489
188,20180128T174709Z,1c,0.9442061548384492
189,20180128T174924Z,5c,0.8104421918769983
190,20180128T174942Z,5c,0.8188262782131065
191,20180128T175117Z,1c,0.9191426178193882
192,20180128T175400Z,3d,0.7070443689737089
193,20180128T175708Z,1c,0.9046142866837533
194,20180128T175939Z,2b,0.8072644874561128
195,20180128T180107Z,5b,0.829928278690471
196,20180128T180742Z,3d,0.7113318403237204
197,20180128T181921Z,1b,0.9041122312467152
198,20180128T182407Z,1b,0.9122846001328231
199,20180128T183235Z,5c,0.8209766889794884
200,20180128T183548Z,3c,0.7041738557671898
201,20180128T184006Z,2d,0.8321171973260457
202,20180128T184341Z,5a,0.809264733427232
203,20180128T185306Z,3c,0.7134462697800654
204,20180128T185623Z,3d,0.7149955512945002
205,20180128T185957Z,3d,0.7114704953547741
206,20180128T190009Z,3d,0.717280756973045
207,20180128T190910Z,8d,0.7597078417593116
208,20180128T191021Z,2c,0.8340601964588135
209,20180128T191550Z,5c,0.8016843602262337
210,20180128T192350Z,6c,0.8129040438252083
211,20180128T192747Z,4b,0.8094604311822243
212,20180128T193144Z,3c,0.7056053021689471
213,20180128T193525Z,1c,0.9006117699932015
214,20180128T193808Z,5a,0.842432607205773
215,20180128T193925Z,3b,0.7072518619375265
216,20180128T193958Z,3d,0.7246627640447841
217,20180128T195033Z,5c,0.8115965524338392
218,20180128T195458Z,2d,0.8288280213624842
219,20180128T200721Z,4b,0.8185975933082923
220,20180128T200906Z,5c,0.80611432072063
221,20180128T200946Z,4b,0.832416041368376
222,20180128T201248Z,5c,0.8523661157397616
