,event_id,group,similarity
0,20180215T014405Z,2c,0.8463141997828492
1,20180215T020215Z,2c,0.8597707614091044
2,20180215T024550Z,2a,0.8517656193689254
3,20180215T030554Z,2c,0.8279309479809469
4,20180215T031912Z,2c,0.8274425383269963
5,20180215T043711Z,4b,0.8631441016001358
6,20180215T051038Z,2c,0.8154793087365021
7,20180215T051255Z,8c,0.7035921373765381
8,20180215T062918Z,8d,0.7020168074589782
9,20180215T095353Z,2b,0.8214076073998238
10,20180215T110616Z,1c,0.9092660678622652
11,20180215T113542Z,2a,0.8572287664749936
12,20180215T143557Z,2a,0.8025364049519539
13,20180215T150154Z,2a,0.8359415151135234
14,20180215T150255Z,2a,0.8698939737971013
15,20180215T150313Z,4b,0.8096709936984918
16,20180215T153353Z,3d,0.7303422487794377
17,20180215T162133Z,3d,0.7228972135823093
18,20180215T162532Z,3d,0.7483344921583485
19,20180215T172647Z,5c,0.810078503873972
20,20180215T180246Z,4b,0.8029415805718115
21,20180215T182403Z,3d,0.7902950990683401
22,20180215T204622Z,4b,0.8644604118159206
23,20180215T214614Z,3d,0.748559347027167
24,20180215T215851Z,1a,0.927473338256964
25,20180215T225126Z,3d,0.7769641719286016
26,20180215T225348Z,3d,0.727710497481463
27,20180215T225611Z,2d,0.8082387356761609
